filename,symbol,commodity,category,size_mb
ALI_F15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_F16_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_F17_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_F18_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_F20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_F21_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_F22_1min.txt,ALI,Aluminum,aluminum,0.03
ALI_F23_1min.txt,ALI,Aluminum,aluminum,0.10
ALI_F24_1min.txt,ALI,Aluminum,aluminum,0.26
ALI_G15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_G16_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_G17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_G20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_G21_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_G22_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_G23_1min.txt,ALI,Aluminum,aluminum,0.08
ALI_G24_1min.txt,ALI,Aluminum,aluminum,0.28
ALI_H15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_H16_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_H17_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_H20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_H21_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_H22_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_H23_1min.txt,ALI,Aluminum,aluminum,0.08
ALI_H24_1min.txt,ALI,Aluminum,aluminum,0.34
ALI_J15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_J16_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_J17_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_J20_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_J21_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_J22_1min.txt,ALI,Aluminum,aluminum,0.03
ALI_J23_1min.txt,ALI,Aluminum,aluminum,0.10
ALI_J24_1min.txt,ALI,Aluminum,aluminum,0.30
ALI_K15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_K16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_K17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_K20_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_K21_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_K22_1min.txt,ALI,Aluminum,aluminum,0.03
ALI_K23_1min.txt,ALI,Aluminum,aluminum,0.10
ALI_K24_1min.txt,ALI,Aluminum,aluminum,0.31
ALI_M15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_M16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_M17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_M20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_M21_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_M22_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_M23_1min.txt,ALI,Aluminum,aluminum,0.11
ALI_M24_1min.txt,ALI,Aluminum,aluminum,0.42
ALI_N14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_N15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_N16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_N17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_N20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_N21_1min.txt,ALI,Aluminum,aluminum,0.03
ALI_N22_1min.txt,ALI,Aluminum,aluminum,0.04
ALI_N23_1min.txt,ALI,Aluminum,aluminum,0.11
ALI_N24_1min.txt,ALI,Aluminum,aluminum,0.47
ALI_Q14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Q15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Q16_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Q17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Q19_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Q20_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_Q21_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_Q22_1min.txt,ALI,Aluminum,aluminum,0.07
ALI_Q23_1min.txt,ALI,Aluminum,aluminum,0.15
ALI_Q24_1min.txt,ALI,Aluminum,aluminum,0.46
ALI_U14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_U15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_U16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_U17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_U19_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_U20_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_U21_1min.txt,ALI,Aluminum,aluminum,0.04
ALI_U22_1min.txt,ALI,Aluminum,aluminum,0.08
ALI_U23_1min.txt,ALI,Aluminum,aluminum,0.17
ALI_U24_1min.txt,ALI,Aluminum,aluminum,0.44
ALI_V14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_V15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_V16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_V17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_V19_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_V20_1min.txt,ALI,Aluminum,aluminum,0.05
ALI_V21_1min.txt,ALI,Aluminum,aluminum,0.06
ALI_V22_1min.txt,ALI,Aluminum,aluminum,0.08
ALI_V23_1min.txt,ALI,Aluminum,aluminum,0.15
ALI_V24_1min.txt,ALI,Aluminum,aluminum,0.42
ALI_X14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_X15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_X16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_X17_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_X19_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_X20_1min.txt,ALI,Aluminum,aluminum,0.03
ALI_X21_1min.txt,ALI,Aluminum,aluminum,0.05
ALI_X22_1min.txt,ALI,Aluminum,aluminum,0.06
ALI_X23_1min.txt,ALI,Aluminum,aluminum,0.21
ALI_X24_1min.txt,ALI,Aluminum,aluminum,0.38
ALI_Z14_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Z15_1min.txt,ALI,Aluminum,aluminum,0.00
ALI_Z16_1min.txt,ALI,Aluminum,aluminum,0.01
ALI_Z19_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_Z20_1min.txt,ALI,Aluminum,aluminum,0.02
ALI_Z21_1min.txt,ALI,Aluminum,aluminum,0.08
ALI_Z22_1min.txt,ALI,Aluminum,aluminum,0.10
ALI_Z23_1min.txt,ALI,Aluminum,aluminum,0.30
ALI_Z24_1min.txt,ALI,Aluminum,aluminum,0.41
BZ_F09_1min.txt,BZ,Brent Crude,brent_crude,0.04
BZ_F10_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_F11_1min.txt,BZ,Brent Crude,brent_crude,0.08
BZ_F12_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_F13_1min.txt,BZ,Brent Crude,brent_crude,0.09
BZ_F14_1min.txt,BZ,Brent Crude,brent_crude,0.73
BZ_F15_1min.txt,BZ,Brent Crude,brent_crude,0.86
BZ_F16_1min.txt,BZ,Brent Crude,brent_crude,1.05
BZ_F17_1min.txt,BZ,Brent Crude,brent_crude,1.04
BZ_F18_1min.txt,BZ,Brent Crude,brent_crude,1.12
BZ_F19_1min.txt,BZ,Brent Crude,brent_crude,1.30
BZ_F20_1min.txt,BZ,Brent Crude,brent_crude,1.32
BZ_F21_1min.txt,BZ,Brent Crude,brent_crude,1.59
BZ_F22_1min.txt,BZ,Brent Crude,brent_crude,1.75
BZ_F23_1min.txt,BZ,Brent Crude,brent_crude,1.57
BZ_F24_1min.txt,BZ,Brent Crude,brent_crude,1.78
BZ_G09_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_G10_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_G11_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_G12_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_G13_1min.txt,BZ,Brent Crude,brent_crude,0.11
BZ_G14_1min.txt,BZ,Brent Crude,brent_crude,0.65
BZ_G15_1min.txt,BZ,Brent Crude,brent_crude,0.81
BZ_G16_1min.txt,BZ,Brent Crude,brent_crude,0.97
BZ_G17_1min.txt,BZ,Brent Crude,brent_crude,0.99
BZ_G18_1min.txt,BZ,Brent Crude,brent_crude,1.02
BZ_G19_1min.txt,BZ,Brent Crude,brent_crude,1.32
BZ_G20_1min.txt,BZ,Brent Crude,brent_crude,1.16
BZ_G21_1min.txt,BZ,Brent Crude,brent_crude,1.44
BZ_G22_1min.txt,BZ,Brent Crude,brent_crude,1.75
BZ_G23_1min.txt,BZ,Brent Crude,brent_crude,1.44
BZ_G24_1min.txt,BZ,Brent Crude,brent_crude,1.57
BZ_H09_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_H10_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_H11_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_H12_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_H13_1min.txt,BZ,Brent Crude,brent_crude,0.22
BZ_H14_1min.txt,BZ,Brent Crude,brent_crude,0.71
BZ_H15_1min.txt,BZ,Brent Crude,brent_crude,1.03
BZ_H16_1min.txt,BZ,Brent Crude,brent_crude,0.86
BZ_H17_1min.txt,BZ,Brent Crude,brent_crude,0.98
BZ_H18_1min.txt,BZ,Brent Crude,brent_crude,1.05
BZ_H19_1min.txt,BZ,Brent Crude,brent_crude,1.37
BZ_H20_1min.txt,BZ,Brent Crude,brent_crude,1.45
BZ_H21_1min.txt,BZ,Brent Crude,brent_crude,1.46
BZ_H22_1min.txt,BZ,Brent Crude,brent_crude,1.76
BZ_H23_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_H24_1min.txt,BZ,Brent Crude,brent_crude,1.78
BZ_J09_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_J10_1min.txt,BZ,Brent Crude,brent_crude,0.02
BZ_J11_1min.txt,BZ,Brent Crude,brent_crude,0.10
BZ_J12_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_J13_1min.txt,BZ,Brent Crude,brent_crude,0.35
BZ_J14_1min.txt,BZ,Brent Crude,brent_crude,0.63
BZ_J15_1min.txt,BZ,Brent Crude,brent_crude,0.96
BZ_J16_1min.txt,BZ,Brent Crude,brent_crude,1.01
BZ_J17_1min.txt,BZ,Brent Crude,brent_crude,0.83
BZ_J18_1min.txt,BZ,Brent Crude,brent_crude,0.97
BZ_J19_1min.txt,BZ,Brent Crude,brent_crude,1.21
BZ_J20_1min.txt,BZ,Brent Crude,brent_crude,1.50
BZ_J21_1min.txt,BZ,Brent Crude,brent_crude,1.37
BZ_J22_1min.txt,BZ,Brent Crude,brent_crude,1.64
BZ_J23_1min.txt,BZ,Brent Crude,brent_crude,1.46
BZ_J24_1min.txt,BZ,Brent Crude,brent_crude,1.64
BZ_K08_1min.txt,BZ,Brent Crude,brent_crude,0.29
BZ_K09_1min.txt,BZ,Brent Crude,brent_crude,0.04
BZ_K10_1min.txt,BZ,Brent Crude,brent_crude,0.02
BZ_K11_1min.txt,BZ,Brent Crude,brent_crude,0.09
BZ_K12_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_K13_1min.txt,BZ,Brent Crude,brent_crude,0.40
BZ_K14_1min.txt,BZ,Brent Crude,brent_crude,0.66
BZ_K15_1min.txt,BZ,Brent Crude,brent_crude,0.83
BZ_K16_1min.txt,BZ,Brent Crude,brent_crude,1.05
BZ_K17_1min.txt,BZ,Brent Crude,brent_crude,0.92
BZ_K18_1min.txt,BZ,Brent Crude,brent_crude,0.95
BZ_K19_1min.txt,BZ,Brent Crude,brent_crude,1.24
BZ_K20_1min.txt,BZ,Brent Crude,brent_crude,1.71
BZ_K21_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_K22_1min.txt,BZ,Brent Crude,brent_crude,1.76
BZ_K23_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_K24_1min.txt,BZ,Brent Crude,brent_crude,1.54
BZ_M08_1min.txt,BZ,Brent Crude,brent_crude,0.27
BZ_M09_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_M10_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_M11_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_M12_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_M13_1min.txt,BZ,Brent Crude,brent_crude,0.62
BZ_M14_1min.txt,BZ,Brent Crude,brent_crude,0.94
BZ_M15_1min.txt,BZ,Brent Crude,brent_crude,1.46
BZ_M16_1min.txt,BZ,Brent Crude,brent_crude,1.29
BZ_M17_1min.txt,BZ,Brent Crude,brent_crude,0.92
BZ_M18_1min.txt,BZ,Brent Crude,brent_crude,1.31
BZ_M19_1min.txt,BZ,Brent Crude,brent_crude,1.62
BZ_M20_1min.txt,BZ,Brent Crude,brent_crude,2.27
BZ_M21_1min.txt,BZ,Brent Crude,brent_crude,2.07
BZ_M22_1min.txt,BZ,Brent Crude,brent_crude,2.31
BZ_M23_1min.txt,BZ,Brent Crude,brent_crude,2.13
BZ_M24_1min.txt,BZ,Brent Crude,brent_crude,2.12
BZ_N08_1min.txt,BZ,Brent Crude,brent_crude,0.23
BZ_N09_1min.txt,BZ,Brent Crude,brent_crude,0.01
BZ_N10_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_N11_1min.txt,BZ,Brent Crude,brent_crude,0.02
BZ_N12_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_N13_1min.txt,BZ,Brent Crude,brent_crude,0.49
BZ_N14_1min.txt,BZ,Brent Crude,brent_crude,0.55
BZ_N15_1min.txt,BZ,Brent Crude,brent_crude,0.74
BZ_N16_1min.txt,BZ,Brent Crude,brent_crude,1.03
BZ_N17_1min.txt,BZ,Brent Crude,brent_crude,0.94
BZ_N18_1min.txt,BZ,Brent Crude,brent_crude,1.13
BZ_N19_1min.txt,BZ,Brent Crude,brent_crude,1.47
BZ_N20_1min.txt,BZ,Brent Crude,brent_crude,1.88
BZ_N21_1min.txt,BZ,Brent Crude,brent_crude,1.47
BZ_N22_1min.txt,BZ,Brent Crude,brent_crude,1.65
BZ_N23_1min.txt,BZ,Brent Crude,brent_crude,1.66
BZ_N24_1min.txt,BZ,Brent Crude,brent_crude,1.74
BZ_Q08_1min.txt,BZ,Brent Crude,brent_crude,0.21
BZ_Q09_1min.txt,BZ,Brent Crude,brent_crude,0.01
BZ_Q10_1min.txt,BZ,Brent Crude,brent_crude,0.04
BZ_Q11_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_Q12_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_Q13_1min.txt,BZ,Brent Crude,brent_crude,0.54
BZ_Q14_1min.txt,BZ,Brent Crude,brent_crude,0.62
BZ_Q15_1min.txt,BZ,Brent Crude,brent_crude,0.87
BZ_Q16_1min.txt,BZ,Brent Crude,brent_crude,1.03
BZ_Q17_1min.txt,BZ,Brent Crude,brent_crude,1.01
BZ_Q18_1min.txt,BZ,Brent Crude,brent_crude,1.27
BZ_Q19_1min.txt,BZ,Brent Crude,brent_crude,1.58
BZ_Q20_1min.txt,BZ,Brent Crude,brent_crude,1.78
BZ_Q21_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_Q22_1min.txt,BZ,Brent Crude,brent_crude,1.59
BZ_Q23_1min.txt,BZ,Brent Crude,brent_crude,1.72
BZ_Q24_1min.txt,BZ,Brent Crude,brent_crude,1.73
BZ_U08_1min.txt,BZ,Brent Crude,brent_crude,0.19
BZ_U09_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_U10_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_U11_1min.txt,BZ,Brent Crude,brent_crude,0.04
BZ_U12_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_U13_1min.txt,BZ,Brent Crude,brent_crude,0.62
BZ_U14_1min.txt,BZ,Brent Crude,brent_crude,0.78
BZ_U15_1min.txt,BZ,Brent Crude,brent_crude,1.08
BZ_U16_1min.txt,BZ,Brent Crude,brent_crude,1.08
BZ_U17_1min.txt,BZ,Brent Crude,brent_crude,0.94
BZ_U18_1min.txt,BZ,Brent Crude,brent_crude,1.25
BZ_U19_1min.txt,BZ,Brent Crude,brent_crude,1.54
BZ_U20_1min.txt,BZ,Brent Crude,brent_crude,1.63
BZ_U21_1min.txt,BZ,Brent Crude,brent_crude,1.73
BZ_U22_1min.txt,BZ,Brent Crude,brent_crude,1.64
BZ_U23_1min.txt,BZ,Brent Crude,brent_crude,1.74
BZ_U24_1min.txt,BZ,Brent Crude,brent_crude,1.94
BZ_V08_1min.txt,BZ,Brent Crude,brent_crude,0.16
BZ_V09_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_V10_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_V11_1min.txt,BZ,Brent Crude,brent_crude,0.03
BZ_V12_1min.txt,BZ,Brent Crude,brent_crude,0.04
BZ_V13_1min.txt,BZ,Brent Crude,brent_crude,0.66
BZ_V14_1min.txt,BZ,Brent Crude,brent_crude,0.82
BZ_V15_1min.txt,BZ,Brent Crude,brent_crude,1.21
BZ_V16_1min.txt,BZ,Brent Crude,brent_crude,1.10
BZ_V17_1min.txt,BZ,Brent Crude,brent_crude,0.97
BZ_V18_1min.txt,BZ,Brent Crude,brent_crude,1.02
BZ_V19_1min.txt,BZ,Brent Crude,brent_crude,1.34
BZ_V20_1min.txt,BZ,Brent Crude,brent_crude,1.22
BZ_V21_1min.txt,BZ,Brent Crude,brent_crude,1.65
BZ_V22_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_V23_1min.txt,BZ,Brent Crude,brent_crude,1.64
BZ_V24_1min.txt,BZ,Brent Crude,brent_crude,1.89
BZ_X08_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_X09_1min.txt,BZ,Brent Crude,brent_crude,0.00
BZ_X10_1min.txt,BZ,Brent Crude,brent_crude,0.06
BZ_X11_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_X12_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_X13_1min.txt,BZ,Brent Crude,brent_crude,0.70
BZ_X14_1min.txt,BZ,Brent Crude,brent_crude,0.82
BZ_X15_1min.txt,BZ,Brent Crude,brent_crude,0.97
BZ_X16_1min.txt,BZ,Brent Crude,brent_crude,1.09
BZ_X17_1min.txt,BZ,Brent Crude,brent_crude,0.99
BZ_X18_1min.txt,BZ,Brent Crude,brent_crude,0.97
BZ_X19_1min.txt,BZ,Brent Crude,brent_crude,1.35
BZ_X20_1min.txt,BZ,Brent Crude,brent_crude,1.31
BZ_X21_1min.txt,BZ,Brent Crude,brent_crude,1.57
BZ_X22_1min.txt,BZ,Brent Crude,brent_crude,1.46
BZ_X23_1min.txt,BZ,Brent Crude,brent_crude,1.61
BZ_X24_1min.txt,BZ,Brent Crude,brent_crude,1.82
BZ_Z08_1min.txt,BZ,Brent Crude,brent_crude,0.05
BZ_Z09_1min.txt,BZ,Brent Crude,brent_crude,0.01
BZ_Z10_1min.txt,BZ,Brent Crude,brent_crude,0.07
BZ_Z11_1min.txt,BZ,Brent Crude,brent_crude,0.23
BZ_Z12_1min.txt,BZ,Brent Crude,brent_crude,0.08
BZ_Z13_1min.txt,BZ,Brent Crude,brent_crude,1.06
BZ_Z14_1min.txt,BZ,Brent Crude,brent_crude,1.60
BZ_Z15_1min.txt,BZ,Brent Crude,brent_crude,2.31
BZ_Z16_1min.txt,BZ,Brent Crude,brent_crude,1.54
BZ_Z17_1min.txt,BZ,Brent Crude,brent_crude,1.56
BZ_Z18_1min.txt,BZ,Brent Crude,brent_crude,2.33
BZ_Z19_1min.txt,BZ,Brent Crude,brent_crude,2.30
BZ_Z20_1min.txt,BZ,Brent Crude,brent_crude,2.56
BZ_Z21_1min.txt,BZ,Brent Crude,brent_crude,2.86
BZ_Z22_1min.txt,BZ,Brent Crude,brent_crude,2.77
BZ_Z23_1min.txt,BZ,Brent Crude,brent_crude,2.73
BZ_Z24_1min.txt,BZ,Brent Crude,brent_crude,2.44
CC_H09_1min.txt,CC,Cocoa,cocoa,1.53
CC_H10_1min.txt,CC,Cocoa,cocoa,1.50
CC_H11_1min.txt,CC,Cocoa,cocoa,1.80
CC_H12_1min.txt,CC,Cocoa,cocoa,2.10
CC_H13_1min.txt,CC,Cocoa,cocoa,2.15
CC_H14_1min.txt,CC,Cocoa,cocoa,2.25
CC_H15_1min.txt,CC,Cocoa,cocoa,2.18
CC_H16_1min.txt,CC,Cocoa,cocoa,2.48
CC_H17_1min.txt,CC,Cocoa,cocoa,2.89
CC_H18_1min.txt,CC,Cocoa,cocoa,2.81
CC_H19_1min.txt,CC,Cocoa,cocoa,3.11
CC_H20_1min.txt,CC,Cocoa,cocoa,3.18
CC_H21_1min.txt,CC,Cocoa,cocoa,3.33
CC_H22_1min.txt,CC,Cocoa,cocoa,2.91
CC_H23_1min.txt,CC,Cocoa,cocoa,3.32
CC_H24_1min.txt,CC,Cocoa,cocoa,3.75
CC_K08_1min.txt,CC,Cocoa,cocoa,0.94
CC_K09_1min.txt,CC,Cocoa,cocoa,1.12
CC_K10_1min.txt,CC,Cocoa,cocoa,1.17
CC_K11_1min.txt,CC,Cocoa,cocoa,1.38
CC_K12_1min.txt,CC,Cocoa,cocoa,1.58
CC_K13_1min.txt,CC,Cocoa,cocoa,1.59
CC_K14_1min.txt,CC,Cocoa,cocoa,1.57
CC_K15_1min.txt,CC,Cocoa,cocoa,1.77
CC_K16_1min.txt,CC,Cocoa,cocoa,1.96
CC_K17_1min.txt,CC,Cocoa,cocoa,2.28
CC_K18_1min.txt,CC,Cocoa,cocoa,2.42
CC_K19_1min.txt,CC,Cocoa,cocoa,2.56
CC_K20_1min.txt,CC,Cocoa,cocoa,2.80
CC_K21_1min.txt,CC,Cocoa,cocoa,2.80
CC_K22_1min.txt,CC,Cocoa,cocoa,2.62
CC_K23_1min.txt,CC,Cocoa,cocoa,3.00
CC_K24_1min.txt,CC,Cocoa,cocoa,3.39
CC_N08_1min.txt,CC,Cocoa,cocoa,1.06
CC_N09_1min.txt,CC,Cocoa,cocoa,1.08
CC_N10_1min.txt,CC,Cocoa,cocoa,1.21
CC_N11_1min.txt,CC,Cocoa,cocoa,1.43
CC_N12_1min.txt,CC,Cocoa,cocoa,1.49
CC_N13_1min.txt,CC,Cocoa,cocoa,1.50
CC_N14_1min.txt,CC,Cocoa,cocoa,1.44
CC_N15_1min.txt,CC,Cocoa,cocoa,1.72
CC_N16_1min.txt,CC,Cocoa,cocoa,1.94
CC_N17_1min.txt,CC,Cocoa,cocoa,2.20
CC_N18_1min.txt,CC,Cocoa,cocoa,2.33
CC_N19_1min.txt,CC,Cocoa,cocoa,2.36
CC_N20_1min.txt,CC,Cocoa,cocoa,2.67
CC_N21_1min.txt,CC,Cocoa,cocoa,2.51
CC_N22_1min.txt,CC,Cocoa,cocoa,2.61
CC_N23_1min.txt,CC,Cocoa,cocoa,2.87
CC_N24_1min.txt,CC,Cocoa,cocoa,3.41
CC_U08_1min.txt,CC,Cocoa,cocoa,1.05
CC_U09_1min.txt,CC,Cocoa,cocoa,1.16
CC_U10_1min.txt,CC,Cocoa,cocoa,1.21
CC_U11_1min.txt,CC,Cocoa,cocoa,1.42
CC_U12_1min.txt,CC,Cocoa,cocoa,1.48
CC_U13_1min.txt,CC,Cocoa,cocoa,1.52
CC_U14_1min.txt,CC,Cocoa,cocoa,1.48
CC_U15_1min.txt,CC,Cocoa,cocoa,1.71
CC_U16_1min.txt,CC,Cocoa,cocoa,2.06
CC_U17_1min.txt,CC,Cocoa,cocoa,2.12
CC_U18_1min.txt,CC,Cocoa,cocoa,2.36
CC_U19_1min.txt,CC,Cocoa,cocoa,2.34
CC_U20_1min.txt,CC,Cocoa,cocoa,2.72
CC_U21_1min.txt,CC,Cocoa,cocoa,2.32
CC_U22_1min.txt,CC,Cocoa,cocoa,2.70
CC_U23_1min.txt,CC,Cocoa,cocoa,2.71
CC_U24_1min.txt,CC,Cocoa,cocoa,3.16
CC_Z08_1min.txt,CC,Cocoa,cocoa,1.55
CC_Z09_1min.txt,CC,Cocoa,cocoa,1.55
CC_Z10_1min.txt,CC,Cocoa,cocoa,1.67
CC_Z11_1min.txt,CC,Cocoa,cocoa,1.96
CC_Z12_1min.txt,CC,Cocoa,cocoa,1.95
CC_Z13_1min.txt,CC,Cocoa,cocoa,1.98
CC_Z14_1min.txt,CC,Cocoa,cocoa,2.00
CC_Z15_1min.txt,CC,Cocoa,cocoa,2.20
CC_Z16_1min.txt,CC,Cocoa,cocoa,2.47
CC_Z17_1min.txt,CC,Cocoa,cocoa,2.64
CC_Z18_1min.txt,CC,Cocoa,cocoa,2.88
CC_Z19_1min.txt,CC,Cocoa,cocoa,3.00
CC_Z20_1min.txt,CC,Cocoa,cocoa,3.28
CC_Z21_1min.txt,CC,Cocoa,cocoa,2.69
CC_Z22_1min.txt,CC,Cocoa,cocoa,3.33
CC_Z23_1min.txt,CC,Cocoa,cocoa,3.38
CC_Z24_1min.txt,CC,Cocoa,cocoa,3.58
KC_H08_1min.txt,KC,Coffee,coffee,0.86
KC_H09_1min.txt,KC,Coffee,coffee,2.21
KC_H10_1min.txt,KC,Coffee,coffee,2.21
KC_H11_1min.txt,KC,Coffee,coffee,2.45
KC_H12_1min.txt,KC,Coffee,coffee,2.52
KC_H13_1min.txt,KC,Coffee,coffee,2.79
KC_H14_1min.txt,KC,Coffee,coffee,2.67
KC_H15_1min.txt,KC,Coffee,coffee,2.74
KC_H16_1min.txt,KC,Coffee,coffee,2.84
KC_H17_1min.txt,KC,Coffee,coffee,3.31
KC_H18_1min.txt,KC,Coffee,coffee,3.61
KC_H19_1min.txt,KC,Coffee,coffee,3.88
KC_H20_1min.txt,KC,Coffee,coffee,4.23
KC_H21_1min.txt,KC,Coffee,coffee,4.31
KC_H22_1min.txt,KC,Coffee,coffee,4.26
KC_H23_1min.txt,KC,Coffee,coffee,3.82
KC_H24_1min.txt,KC,Coffee,coffee,4.06
KC_K08_1min.txt,KC,Coffee,coffee,1.60
KC_K09_1min.txt,KC,Coffee,coffee,1.61
KC_K10_1min.txt,KC,Coffee,coffee,1.73
KC_K11_1min.txt,KC,Coffee,coffee,1.92
KC_K12_1min.txt,KC,Coffee,coffee,1.96
KC_K13_1min.txt,KC,Coffee,coffee,2.09
KC_K14_1min.txt,KC,Coffee,coffee,2.21
KC_K15_1min.txt,KC,Coffee,coffee,2.17
KC_K16_1min.txt,KC,Coffee,coffee,2.34
KC_K17_1min.txt,KC,Coffee,coffee,2.88
KC_K18_1min.txt,KC,Coffee,coffee,3.11
KC_K19_1min.txt,KC,Coffee,coffee,3.47
KC_K20_1min.txt,KC,Coffee,coffee,3.87
KC_K21_1min.txt,KC,Coffee,coffee,3.79
KC_K22_1min.txt,KC,Coffee,coffee,3.92
KC_K23_1min.txt,KC,Coffee,coffee,3.43
KC_K24_1min.txt,KC,Coffee,coffee,3.85
KC_N08_1min.txt,KC,Coffee,coffee,1.71
KC_N09_1min.txt,KC,Coffee,coffee,1.55
KC_N10_1min.txt,KC,Coffee,coffee,1.66
KC_N11_1min.txt,KC,Coffee,coffee,1.86
KC_N12_1min.txt,KC,Coffee,coffee,1.93
KC_N13_1min.txt,KC,Coffee,coffee,2.08
KC_N14_1min.txt,KC,Coffee,coffee,2.14
